ROI,Degree_Centrality,Betweenness_Centrality,Eigenvector_Centrality
929,0.0547945205479452,0.00025343132677968814,0.006559470774415542
930,0.04425711275026343,0.00020007736324712222,0.0056307887644674245
931,0.0547945205479452,0.0001467233997145563,0.007954399526886922
932,0.053740779768177024,8.447710892656271e-05,0.0062941861075080565
933,0.05584826132771338,0.0003890393174249599,0.006594244789086166
934,0.09483667017913593,0.0018184809237349552,0.017411845129377768
935,0.05584826132771338,0.0010426253706988925,0.008989136752843175
936,0.07586933614330874,0.0009159097073090484,0.013224729244209865
937,0.10642781875658587,0.004728495018073655,0.02107696309736296
938,0.07692307692307691,0.0019296350144278008,0.013194763803215718
939,0.06743940990516333,0.0015783880878384087,0.011765915799116825
940,0.009483667017913592,0.0,0.0005792338900553321
941,0.011591148577449946,0.0,0.001170127202662086
942,0.01053740779768177,0.0,0.0008675317812469924
943,0.046364594309799785,0.00027121598129054345,0.009748114083132127
944,0.08429926238145416,0.004132709091960002,0.020800790921199006
945,0.04531085353003161,1.5561572696998395e-05,0.010040863409159861
946,0.10537407797681769,0.0014361108517515662,0.03392803190486487
947,0.15700737618545837,0.008994589018865072,0.041066522341500766
948,0.09483667017913593,0.001774019287457817,0.02445636443771895
949,0.12644889357218123,0.001416103115426854,0.030125199467142063
